category,createdAt,quantity,total,Rubro,Clase,mes_año_x,PIB,IPC,IVCM_alimentos
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Pasta o tallarines naturales",2021-09-30 00:00:00+00:00,28145.0,55455474.712926,"Alimentos, bebidas y tabaco",Pasta o tallarines naturales,2021-09,48844.125436825,-0.1,125.92118920302
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Platos combinados empaquetados",2021-09-30 00:00:00+00:00,8527.0,69149293.19,"Alimentos, bebidas y tabaco",Platos combinados empaquetados,2021-09,48844.125436825,-0.1,125.92118920302
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Postres y decoraciones",2021-09-30 00:00:00+00:00,105157.0,47298036.2363172,"Alimentos, bebidas y tabaco",Postres y decoraciones,2021-09,48844.125436825,-0.1,125.92118920302
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Sandwiches y panecillos con relleno",2021-09-30 00:00:00+00:00,23172.5,28338761.4712,"Alimentos, bebidas y tabaco",Sandwiches y panecillos con relleno,2021-09,48844.125436825,-0.1,125.92118920302
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Sopas y estofados",2021-09-30 00:00:00+00:00,32514.0,42268498.604,"Alimentos, bebidas y tabaco",Sopas y estofados,2021-09,48844.125436825,-0.1,125.92118920302
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Tentempiés",2021-09-30 00:00:00+00:00,20054.0,18013470.1920973,"Alimentos, bebidas y tabaco",Tentempiés,2021-09,48844.125436825,-0.1,125.92118920302
"Alimentos, bebidas y tabaco / Bebidas / Bebidas alcohólicas",2021-09-30 00:00:00+00:00,21642.0,82699785.104,"Alimentos, bebidas y tabaco",Bebidas alcohólicas,2021-09,48844.125436825,-0.1,125.92118920302
"Alimentos, bebidas y tabaco / Bebidas / Bebidas no alcohólicas",2021-09-30 00:00:00+00:00,507248.7912,482135228.3710667,"Alimentos, bebidas y tabaco",Bebidas no alcohólicas,2021-09,48844.125436825,-0.1,125.92118920302
"Alimentos, bebidas y tabaco / Bebidas / Café y té",2021-09-30 00:00:00+00:00,61856.0,121589057.1543668,"Alimentos, bebidas y tabaco",Café y té,2021-09,48844.125436825,-0.1,125.92118920302
"Alimentos, bebidas y tabaco / Cereales y Legumbres / Cereales",2021-09-30 00:00:00+00:00,502234.9,419852865.2081308,"Alimentos, bebidas y tabaco",Cereales,2021-09,48844.125436825,-0.1,125.92118920302
"Alimentos, bebidas y tabaco / Cereales y Legumbres / Cereales procesados",2021-09-30 00:00:00+00:00,105383.0,39024143.5818006,"Alimentos, bebidas y tabaco",Cereales procesados,2021-09,48844.125436825,-0.1,125.92118920302
"Alimentos, bebidas y tabaco / Cereales y Legumbres / Legumbres",2021-09-30 00:00:00+00:00,15068.0,259939782.464816,"Alimentos, bebidas y tabaco",Legumbres,2021-09,48844.125436825,-0.1,125.92118920302
"Alimentos, bebidas y tabaco / Chocolates, azúcares, edulcorantes y productos de confitería / Productos de chocolates, azúcares y edulcorantes",2021-09-30 00:00:00+00:00,893117.0,38801362.825501,"Alimentos, bebidas y tabaco","Productos de chocolates, azúcares y edulcorantes",2021-09,48844.125436825,-0.1,125.92118920302
"Alimentos, bebidas y tabaco / Chocolates, azúcares, edulcorantes y productos de confitería / Productos de confitería",2021-09-30 00:00:00+00:00,77039.0,41902187.99941476,"Alimentos, bebidas y tabaco",Productos de confitería,2021-09,48844.125436825,-0.1,125.92118920302
"Alimentos, bebidas y tabaco / Condimentos y preservantes / Hierbas, especias y extractos",2021-09-30 00:00:00+00:00,546429.905,42259406.6384444,"Alimentos, bebidas y tabaco","Hierbas, especias y extractos",2021-09,48844.125436825,-0.1,125.92118920302
"Alimentos, bebidas y tabaco / Condimentos y preservantes / Salmuera, salsas y aceitunas",2021-09-30 00:00:00+00:00,100378.262,29344083.4652,"Alimentos, bebidas y tabaco","Salmuera, salsas y aceitunas",2021-09,48844.125436825,-0.1,125.92118920302
"Alimentos, bebidas y tabaco / Condimentos y preservantes / Salsas, condimentos y productos para untar",2021-09-30 00:00:00+00:00,21090.0,9186280.9362,"Alimentos, bebidas y tabaco","Salsas, condimentos y productos para untar",2021-09,48844.125436825,-0.1,125.92118920302
"Alimentos, bebidas y tabaco / Condimentos y preservantes / Vinagres y vinos de cocinar",2021-09-30 00:00:00+00:00,358.0,559725.0,"Alimentos, bebidas y tabaco",Vinagres y vinos de cocinar,2021-09,48844.125436825,-0.1,125.92118920302
"Alimentos, bebidas y tabaco / Frutas, verduras y frutos secos / Frutas",2021-09-30 00:00:00+00:00,406346.085,302279236.0863799,"Alimentos, bebidas y tabaco",Frutas,2021-09,48844.125436825,-0.1,125.92118920302
"Alimentos, bebidas y tabaco / Frutas, verduras y frutos secos / Frutos secos",2021-09-30 00:00:00+00:00,11373.64,21810859.116,"Alimentos, bebidas y tabaco",Frutos secos,2021-09,48844.125436825,-0.1,125.92118920302
"Alimentos, bebidas y tabaco / Frutas, verduras y frutos secos / Verduras",2021-09-30 00:00:00+00:00,544884.542,703100242.635714,"Alimentos, bebidas y tabaco",Verduras,2021-09,48844.125436825,-0.1,125.92118920302
"Alimentos, bebidas y tabaco / Pescados y mariscos / Mariscos frescos",2021-09-30 00:00:00+00:00,2670.0,18236325.0,"Alimentos, bebidas y tabaco",Mariscos frescos,2021-09,48844.125436825,-0.1,125.92118920302
"Alimentos, bebidas y tabaco / Pescados y mariscos / Pescados",2021-09-30 00:00:00+00:00,17590.6,60779416.162,"Alimentos, bebidas y tabaco",Pescados,2021-09,48844.125436825,-0.1,125.92118920302
"Alimentos, bebidas y tabaco / Pescados y mariscos / Plantas acuáticas",2021-09-30 00:00:00+00:00,248.0,668612.84,"Alimentos, bebidas y tabaco",Plantas acuáticas,2021-09,48844.125436825,-0.1,125.92118920302
"Alimentos, bebidas y tabaco / Productos de carne y aves de corral / Carnes procesadas y preparadas",2021-09-30 00:00:00+00:00,130959.32545,330039087.9283,"Alimentos, bebidas y tabaco",Carnes procesadas y preparadas,2021-09,48844.125436825,-0.1,125.92118920302
"Alimentos, bebidas y tabaco / Productos de carne y aves de corral / Carnes y aves de corral",2021-09-30 00:00:00+00:00,211175.5203,542571252.8072548,"Alimentos, bebidas y tabaco",Carnes y aves de corral,2021-09,48844.125436825,-0.1,125.92118920302
"Alimentos, bebidas y tabaco / Productos de panadería / Pan, galletas y pastelitos dulces",2021-09-30 00:00:00+00:00,1688587.3015,533392586.4563772,"Alimentos, bebidas y tabaco","Pan, galletas y pastelitos dulces",2021-09,48844.125436825,-0.1,125.92118920302
"Alimentos, bebidas y tabaco / Productos de panadería / Suministros y mezclas para hacer al horno",2021-09-30 00:00:00+00:00,3730.5,11231245.933508,"Alimentos, bebidas y tabaco",Suministros y mezclas para hacer al horno,2021-09,48844.125436825,-0.1,125.92118920302
"Alimentos, bebidas y tabaco / Productos de panadería / Tartas, empanadas y pastas",2021-09-30 00:00:00+00:00,19447.0,66719915.4035024,"Alimentos, bebidas y tabaco","Tartas, empanadas y pastas",2021-09,48844.125436825,-0.1,125.92118920302
"Alimentos, bebidas y tabaco / Productos lácteos y huevos / Huevos y sustitutos",2021-09-30 00:00:00+00:00,126906.0,35874788.22702,"Alimentos, bebidas y tabaco",Huevos y sustitutos,2021-09,48844.125436825,-0.1,125.92118920302
"Alimentos, bebidas y tabaco / Productos lácteos y huevos / Productos de leche y mantequilla",2021-09-30 00:00:00+00:00,137906.0,220325048.70597616,"Alimentos, bebidas y tabaco",Productos de leche y mantequilla,2021-09,48844.125436825,-0.1,125.92118920302
"Alimentos, bebidas y tabaco / Productos lácteos y huevos / Quesos",2021-09-30 00:00:00+00:00,21801.3417314,35057831.20438306,"Alimentos, bebidas y tabaco",Quesos,2021-09,48844.125436825,-0.1,125.92118920302
"Alimentos, bebidas y tabaco / Tabaco, productos para fumar y substitutos / Productos, suministros y accesorios para tabaco",2021-09-30 00:00:00+00:00,234.0,103649.0,"Alimentos, bebidas y tabaco","Productos, suministros y accesorios para tabaco",2021-09,48844.125436825,-0.1,125.92118920302
"Alimentos, bebidas y tabaco / Tabaco, productos para fumar y substitutos / Tabaco y substitutos",2021-09-30 00:00:00+00:00,7835.0,228633709.0,"Alimentos, bebidas y tabaco",Tabaco y substitutos,2021-09,48844.125436825,-0.1,125.92118920302
"Alimentos, bebidas y tabaco / Aceites y grasas comestibles / Aceites vegetales y grasas comestibles",2021-10-31 00:00:00+00:00,2894.0,5582532.0,"Alimentos, bebidas y tabaco",Aceites vegetales y grasas comestibles,2021-10,49357.624596139,0.6,131.17070120404
"Alimentos, bebidas y tabaco / Aceites y grasas comestibles / Grasas y aceites animales comestibles",2021-10-31 00:00:00+00:00,70.0,367593.0,"Alimentos, bebidas y tabaco",Grasas y aceites animales comestibles,2021-10,49357.624596139,0.6,131.17070120404
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Acompañamientos preparados",2021-10-31 00:00:00+00:00,1836.0,19000355.208,"Alimentos, bebidas y tabaco",Acompañamientos preparados,2021-10,49357.624596139,0.6,131.17070120404
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Bebidas y comidas infantiles",2021-10-31 00:00:00+00:00,1896.0,2361352.292,"Alimentos, bebidas y tabaco",Bebidas y comidas infantiles,2021-10,49357.624596139,0.6,131.17070120404
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Empanadas, tartas y pies",2021-10-31 00:00:00+00:00,4534.0,9191532.7943,"Alimentos, bebidas y tabaco","Empanadas, tartas y pies",2021-10,49357.624596139,0.6,131.17070120404
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Ensaladas preparadas",2021-10-31 00:00:00+00:00,292.0,520880.0,"Alimentos, bebidas y tabaco",Ensaladas preparadas,2021-10,49357.624596139,0.6,131.17070120404
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Jaleas, gelatinas, mermeladas, pastas de untar, dulces y conservas de frutas",2021-10-31 00:00:00+00:00,12847.8,10688222.27582,"Alimentos, bebidas y tabaco","Jaleas, gelatinas, mermeladas, pastas de untar, dulces y conservas de frutas",2021-10,49357.624596139,0.6,131.17070120404
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Materiales y mezclas instantáneas",2021-10-31 00:00:00+00:00,19672.0,14796677.0,"Alimentos, bebidas y tabaco",Materiales y mezclas instantáneas,2021-10,49357.624596139,0.6,131.17070120404
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Pasta o tallarines naturales",2021-10-31 00:00:00+00:00,33309.0,36448138.613386,"Alimentos, bebidas y tabaco",Pasta o tallarines naturales,2021-10,49357.624596139,0.6,131.17070120404
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Platos combinados empaquetados",2021-10-31 00:00:00+00:00,22570.0,209000775.07232,"Alimentos, bebidas y tabaco",Platos combinados empaquetados,2021-10,49357.624596139,0.6,131.17070120404
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Postres y decoraciones",2021-10-31 00:00:00+00:00,20010.0,12814277.441886,"Alimentos, bebidas y tabaco",Postres y decoraciones,2021-10,49357.624596139,0.6,131.17070120404
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Sandwiches y panecillos con relleno",2021-10-31 00:00:00+00:00,2021.0,4691431.9546,"Alimentos, bebidas y tabaco",Sandwiches y panecillos con relleno,2021-10,49357.624596139,0.6,131.17070120404
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Sopas y estofados",2021-10-31 00:00:00+00:00,390.0,243126.434,"Alimentos, bebidas y tabaco",Sopas y estofados,2021-10,49357.624596139,0.6,131.17070120404
"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Tentempiés",2021-10-31 00:00:00+00:00,6456.0,7709684.995376,"Alimentos, bebidas y tabaco",Tentempiés,2021-10,49357.624596139,0.6,131.17070120404
"Alimentos, bebidas y tabaco / Bebidas / Bebidas alcohólicas",2021-10-31 00:00:00+00:00,9099.0,38405948.58,"Alimentos, bebidas y tabaco",Bebidas alcohólicas,2021-10,49357.624596139,0.6,131.17070120404
"Alimentos, bebidas y tabaco / Bebidas / Bebidas no alcohólicas",2021-10-31 00:00:00+00:00,111794.0,111319821.12904948,"Alimentos, bebidas y tabaco",Bebidas no alcohólicas,2021-10,49357.624596139,0.6,131.17070120404
"Alimentos, bebidas y tabaco / Bebidas / Café y té",2021-10-31 00:00:00+00:00,14383.0,18113104.36622,"Alimentos, bebidas y tabaco",Café y té,2021-10,49357.624596139,0.6,131.17070120404
"Alimentos, bebidas y tabaco / Cereales y Legumbres / Cereales",2021-10-31 00:00:00+00:00,31900.0,19685173.04,"Alimentos, bebidas y tabaco",Cereales,2021-10,49357.624596139,0.6,131.17070120404
"Alimentos, bebidas y tabaco / Cereales y Legumbres / Cereales procesados",2021-10-31 00:00:00+00:00,15265.0,8569105.8322,"Alimentos, bebidas y tabaco",Cereales procesados,2021-10,49357.624596139,0.6,131.17070120404
"Alimentos, bebidas y tabaco / Cereales y Legumbres / Legumbres",2021-10-31 00:00:00+00:00,1596.0,3756496.966,"Alimentos, bebidas y tabaco",Legumbres,2021-10,49357.624596139,0.6,131.17070120404
"Alimentos, bebidas y tabaco / Chocolates, azúcares, edulcorantes y productos de confitería / Productos de chocolates, azúcares y edulcorantes",2021-10-31 00:00:00+00:00,515416.0,8329689.7221,"Alimentos, bebidas y tabaco","Productos de chocolates, azúcares y edulcorantes",2021-10,49357.624596139,0.6,131.17070120404
"Alimentos, bebidas y tabaco / Chocolates, azúcares, edulcorantes y productos de confitería / Productos de confitería",2021-10-31 00:00:00+00:00,47712.0,49858092.48109,"Alimentos, bebidas y tabaco",Productos de confitería,2021-10,49357.624596139,0.6,131.17070120404
"Alimentos, bebidas y tabaco / Condimentos y preservantes / Hierbas, especias y extractos",2021-10-31 00:00:00+00:00,3291.0,4477759.95,"Alimentos, bebidas y tabaco","Hierbas, especias y extractos",2021-10,49357.624596139,0.6,131.17070120404
"Alimentos, bebidas y tabaco / Condimentos y preservantes / Salmuera, salsas y aceitunas",2021-10-31 00:00:00+00:00,43230.5,31402952.7182622,"Alimentos, bebidas y tabaco","Salmuera, salsas y aceitunas",2021-10,49357.624596139,0.6,131.17070120404
"Alimentos, bebidas y tabaco / Condimentos y preservantes / Salsas, condimentos y productos para untar",2021-10-31 00:00:00+00:00,3045.0,2092735.906,"Alimentos, bebidas y tabaco","Salsas, condimentos y productos para untar",2021-10,49357.624596139,0.6,131.17070120404
"Alimentos, bebidas y tabaco / Condimentos y preservantes / Vinagres y vinos de cocinar",2021-10-31 00:00:00+00:00,216.0,122470.0,"Alimentos, bebidas y tabaco",Vinagres y vinos de cocinar,2021-10,49357.624596139,0.6,131.17070120404
"Alimentos, bebidas y tabaco / Frutas, verduras y frutos secos / Frutas",2021-10-31 00:00:00+00:00,54137.794,102800472.0754742,"Alimentos, bebidas y tabaco",Frutas,2021-10,49357.624596139,0.6,131.17070120404
"Alimentos, bebidas y tabaco / Frutas, verduras y frutos secos / Frutos secos",2021-10-31 00:00:00+00:00,4358.87,13667722.34,"Alimentos, bebidas y tabaco",Frutos secos,2021-10,49357.624596139,0.6,131.17070120404
"Alimentos, bebidas y tabaco / Frutas, verduras y frutos secos / Verduras",2021-10-31 00:00:00+00:00,130200.288,206992449.9039146,"Alimentos, bebidas y tabaco",Verduras,2021-10,49357.624596139,0.6,131.17070120404
"Alimentos, bebidas y tabaco / Pescados y mariscos / Mariscos frescos",2021-10-31 00:00:00+00:00,1020.0,4092104.0,"Alimentos, bebidas y tabaco",Mariscos frescos,2021-10,49357.624596139,0.6,131.17070120404
"Alimentos, bebidas y tabaco / Pescados y mariscos / Pescados",2021-10-31 00:00:00+00:00,6108.605,23122540.88163,"Alimentos, bebidas y tabaco",Pescados,2021-10,49357.624596139,0.6,131.17070120404
"Alimentos, bebidas y tabaco / Pescados y mariscos / Plantas acuáticas",2021-10-31 00:00:00+00:00,53.0,199394.0,"Alimentos, bebidas y tabaco",Plantas acuáticas,2021-10,49357.624596139,0.6,131.17070120404
"Alimentos, bebidas y tabaco / Productos de carne y aves de corral / Carnes procesadas y preparadas",2021-10-31 00:00:00+00:00,16209.99,62968008.86509578,"Alimentos, bebidas y tabaco",Carnes procesadas y preparadas,2021-10,49357.624596139,0.6,131.17070120404
"Alimentos, bebidas y tabaco / Productos de carne y aves de corral / Carnes y aves de corral",2021-10-31 00:00:00+00:00,34086.1765,142054773.627282,"Alimentos, bebidas y tabaco",Carnes y aves de corral,2021-10,49357.624596139,0.6,131.17070120404
"Alimentos, bebidas y tabaco / Productos de panadería / Pan, galletas y pastelitos dulces",2021-10-31 00:00:00+00:00,142500.6293,120860871.25624368,"Alimentos, bebidas y tabaco","Pan, galletas y pastelitos dulces",2021-10,49357.624596139,0.6,131.17070120404
"Alimentos, bebidas y tabaco / Productos de panadería / Suministros y mezclas para hacer al horno",2021-10-31 00:00:00+00:00,493.0,2739625.3,"Alimentos, bebidas y tabaco",Suministros y mezclas para hacer al horno,2021-10,49357.624596139,0.6,131.17070120404
"Alimentos, bebidas y tabaco / Productos de panadería / Tartas, empanadas y pastas",2021-10-31 00:00:00+00:00,7660.0,17497705.76587599,"Alimentos, bebidas y tabaco","Tartas, empanadas y pastas",2021-10,49357.624596139,0.6,131.17070120404
"Alimentos, bebidas y tabaco / Productos lácteos y huevos / Huevos y sustitutos",2021-10-31 00:00:00+00:00,18581.0,7723601.206,"Alimentos, bebidas y tabaco",Huevos y sustitutos,2021-10,49357.624596139,0.6,131.17070120404
"Alimentos, bebidas y tabaco / Productos lácteos y huevos / Productos de leche y mantequilla",2021-10-31 00:00:00+00:00,107311579.5,1157848134.5831602,"Alimentos, bebidas y tabaco",Productos de leche y mantequilla,2021-10,49357.624596139,0.6,131.17070120404
"Alimentos, bebidas y tabaco / Productos lácteos y huevos / Quesos",2021-10-31 00:00:00+00:00,4107.40076889147,8848498.002272172,"Alimentos, bebidas y tabaco",Quesos,2021-10,49357.624596139,0.6,131.17070120404
"Alimentos, bebidas y tabaco / Tabaco, productos para fumar y substitutos / Productos, suministros y accesorios para tabaco",2021-10-31 00:00:00+00:00,50.0,79350.0,"Alimentos, bebidas y tabaco","Productos, suministros y accesorios para tabaco",2021-10,49357.624596139,0.6,131.17070120404
"Alimentos, bebidas y tabaco / Tabaco, productos para fumar y substitutos / Tabaco y substitutos",2021-10-31 00:00:00+00:00,2.0,7915665.0,"Alimentos, bebidas y tabaco",Tabaco y substitutos,2021-10,49357.624596139,0.6,131.17070120404
