RubroN3,FechaCreacion,cantidad,mes_año_x,PIB,IPC,IMACEC,totalLineaNeto
"Tartas, empanadas y pastas",2013-09-30,263956.8184874,2013-09,42735.663530314,1.9,88.608385040724,142554974.0
"Tartas, empanadas y pastas",2013-10-31,153287.7,2013-10,41002.549935328,2.2,85.551891607757,183895696.0
"Tartas, empanadas y pastas",2013-11-30,128850.6,2013-11,41002.549935328,2.2,88.915053955516,196866463.0
"Tartas, empanadas y pastas",2013-12-31,112819.0,2013-12,41002.549935328,2.0,85.269081891005,221747042.0
"Tartas, empanadas y pastas",2014-01-31,1470312.0,2014-01,44804.091313531,1.5,92.364560602323,176710318.0
"Tartas, empanadas y pastas",2014-02-28,86219.98,2014-02,44804.091313531,2.4,94.479713559932,185727037.0
"Tartas, empanadas y pastas",2014-03-31,156692.682,2014-03,44804.091313531,3.0,96.973115483759,183092995.0
"Tartas, empanadas y pastas",2014-04-30,156159.8,2014-04,42332.208534154,2.8,88.071444078236,1914855804.0
"Tartas, empanadas y pastas",2014-05-31,121388.0,2014-05,42332.208534154,3.2,84.817963581773,122710138.0
"Tartas, empanadas y pastas",2014-06-30,156822.413,2014-06,42332.208534154,3.5,95.269516489087,906178571.5
"Tartas, empanadas y pastas",2014-07-31,155231.2,2014-07,43459.588462873,4.3,92.842851105848,206623098.0
"Tartas, empanadas y pastas",2014-08-31,296038.363,2014-08,43459.588462873,4.7,92.51740531676,270900851.0
"Tartas, empanadas y pastas",2014-09-30,201405.195,2014-09,43459.588462873,4.3,89.940203669474,184528336.0
"Tartas, empanadas y pastas",2014-10-31,81854.0,2014-10,41541.380137926,4.5,86.17001408185,254700401.0
"Tartas, empanadas y pastas",2014-11-30,53474.96,2014-11,41541.380137926,4.5,89.569911320642,585670209.0
"Tartas, empanadas y pastas",2014-12-31,88781.20857983,2014-12,41541.380137926,4.9,87.409392603617,146169259.0
"Tartas, empanadas y pastas",2015-01-31,461105.1,2015-01,45575.772450161,5.7,94.0243515223,79268680.0
"Tartas, empanadas y pastas",2015-02-28,19280.0,2015-02,45575.772450161,5.5,95.230293056978,88209495.0
"Tartas, empanadas y pastas",2015-03-31,50204.0,2015-03,45575.772450161,4.6,99.451060383857,95934780.0
"Tartas, empanadas y pastas",2015-04-30,34420.5,2015-04,43392.768614376,4.5,90.483052930854,390872076.0
"Tartas, empanadas y pastas",2015-05-31,44955.0,2015-05,43392.768614376,4.4,87.028068930296,18438040.0
"Tartas, empanadas y pastas",2015-06-30,39118.0,2015-06,43392.768614376,4.2,97.366059141437,50221524.0
"Tartas, empanadas y pastas",2015-07-31,37557.0,2015-07,44343.767069769,4.1,95.069917495666,57169899.0
"Tartas, empanadas y pastas",2015-08-31,60092.0,2015-08,44343.767069769,4.0,93.685525534001,82098989.0
"Tartas, empanadas y pastas",2015-09-30,166910.5,2015-09,44343.767069769,4.4,92.145962351853,38775460.0
"Tartas, empanadas y pastas",2015-10-31,54009.0,2015-10,42486.524814553,4.6,88.327076049303,42982333.0
"Tartas, empanadas y pastas",2015-11-30,53657.0,2015-11,42486.524814553,5.0,90.802610053762,53969433.0
"Tartas, empanadas y pastas",2015-12-31,126428.0,2015-12,42486.524814553,4.6,90.006774753033,132839041.0
"Tartas, empanadas y pastas",2016-01-31,305134.2,2016-01,46406.790258516,4.0,95.1359033635,59517014.0
"Tartas, empanadas y pastas",2016-02-29,28868.0,2016-02,46406.790258516,3.9,97.404224514212,85048853.0
"Tartas, empanadas y pastas",2016-03-31,37755.0,2016-03,46406.790258516,4.4,101.42976832782,162297428.0
"Tartas, empanadas y pastas",2016-04-30,36595.0,2016-04,44671.966443055,4.8,92.146497210017,290995944.0
"Tartas, empanadas y pastas",2016-05-31,60559.955,2016-05,44671.966443055,4.7,90.770193000667,36683302.0
"Tartas, empanadas y pastas",2016-06-30,3513791.468,2016-06,44671.966443055,4.5,100.06373712349,61244186.0
"Tartas, empanadas y pastas",2016-07-31,41053.0,2016-07,44900.551739514,4.2,95.66527405303,46041806.0
"Tartas, empanadas y pastas",2016-08-31,63174.0,2016-08,44900.551739514,4.2,95.654335926939,113659289.0
"Tartas, empanadas y pastas",2016-09-30,176531.0,2016-09,44900.551739514,4.2,93.10882087912,73916489.0
"Tartas, empanadas y pastas",2016-10-31,59318.0,2016-10,43332.366271148,4.0,89.204478450289,46528026.0
"Tartas, empanadas y pastas",2016-11-30,70714.5,2016-11,43332.366271148,3.4,93.758177250714,70207279.0
"Tartas, empanadas y pastas",2016-12-31,75485.5,2016-12,43332.366271148,3.1,91.53189874046,167601851.0
"Tartas, empanadas y pastas",2017-01-31,478272.0,2017-01,46821.356029654,2.8,94.826515531425,73114386.0
"Tartas, empanadas y pastas",2017-02-28,3373585.0,2017-02,46821.356029654,2.9,98.69539410651,134822978.0
"Tartas, empanadas y pastas",2017-03-31,26242.95,2017-03,46821.356029654,2.7,103.07410778893,112902266.0
"Tartas, empanadas y pastas",2017-04-30,43250.45,2017-04,44511.508101199,2.8,92.529437248277,507498456.0
"Tartas, empanadas y pastas",2017-05-31,45315.0,2017-05,44511.508101199,2.7,89.124489666138,25245699.0
"Tartas, empanadas y pastas",2017-06-30,39993.02,2017-06,44511.508101199,2.7,100.31005601932,53255416.0
"Tartas, empanadas y pastas",2017-07-31,36132.0,2017-07,45204.894705136,2.7,95.307190185225,61033217.0
"Tartas, empanadas y pastas",2017-08-31,57905.13,2017-08,45204.894705136,2.6,96.940370552703,108880426.0
"Tartas, empanadas y pastas",2017-09-30,153448.2,2017-09,45204.894705136,1.7,94.108770532209,53097871.0
"Tartas, empanadas y pastas",2017-10-31,74809.13,2017-10,44140.710988855,1.7,90.921524202074,42285437.0
"Tartas, empanadas y pastas",2017-11-30,104991.475,2017-11,44140.710988855,1.9,95.800976119456,72716093.0
"Tartas, empanadas y pastas",2017-12-31,61936.25,2017-12,44140.710988855,1.5,92.892619697493,162581956.0
"Tartas, empanadas y pastas",2018-01-31,623451.24,2018-01,48309.261540149,1.9,98.075070997706,487629324.0
"Tartas, empanadas y pastas",2018-02-28,14303.779999999999,2018-02,48309.261540149,1.9,102.21974233486,125776129.0
"Tartas, empanadas y pastas",2018-03-31,32882.5,2018-03,48309.261540149,2.3,105.72653659515,124961396.0
"Tartas, empanadas y pastas",2018-04-30,49869.144,2018-04,46465.233705193,2.2,96.55962095538,793651068.0
"Tartas, empanadas y pastas",2018-05-31,57246.8,2018-05,46465.233705193,2.0,92.639065395593,108744713.0
"Tartas, empanadas y pastas",2018-06-30,73390.83,2018-06,46465.233705193,1.8,105.1414275287,45674758.0
"Tartas, empanadas y pastas",2018-07-31,48392.0,2018-07,47664.205745694,1.9,101.78966356143,85734142.0
"Tartas, empanadas y pastas",2018-08-31,134776.34,2018-08,47664.205745694,2.0,101.66316063789,109226998.0
"Tartas, empanadas y pastas",2018-09-30,238119.0,2018-09,47664.205745694,2.5,98.482335240184,76258902.0
"Tartas, empanadas y pastas",2018-10-31,197638.0,2018-10,45240.100146512,2.7,93.864503164476,66973535.0
"Tartas, empanadas y pastas",2018-11-30,276721.0,2018-11,45240.100146512,2.6,98.265953970052,152811133.0
"Tartas, empanadas y pastas",2018-12-31,282005.0,2018-12,45240.100146512,3.1,94.448887618972,187028999.0
"Tartas, empanadas y pastas",2019-01-31,3005460.0,2019-01,50065.327812567,2.9,102.34562231422,120606198.0
"Tartas, empanadas y pastas",2019-02-28,129993.0,2019-02,50065.327812567,2.8,105.70868843619,210714450.0
"Tartas, empanadas y pastas",2019-03-31,262890.0,2019-03,50065.327812567,2.6,109.09107117686,203584461.0
"Tartas, empanadas y pastas",2019-04-30,270751.0,2019-04,47106.905564521,1.8,98.600715442779,1474392324.0
"Tartas, empanadas y pastas",2019-05-31,312736.9,2019-05,47106.905564521,1.7,93.301937118699,68184913.0
"Tartas, empanadas y pastas",2019-06-30,254721.65,2019-06,47106.905564521,2.0,106.50221582576,132137310.0
"Tartas, empanadas y pastas",2019-07-31,351456.8,2019-07,48324.451190669,2.0,103.61394761216,170739137.0
"Tartas, empanadas y pastas",2019-08-31,459206.3,2019-08,48324.451190669,2.3,103.30719279317,215379904.0
"Tartas, empanadas y pastas",2019-09-30,397936.75,2019-09,48324.451190669,2.3,99.19643035477,130031580.0
"Tartas, empanadas y pastas",2019-10-31,439893.6,2019-10,46662.257115827,2.2,96.525565486525,199866898.0
"Tartas, empanadas y pastas",2019-11-30,469297.1,2019-11,46662.257115827,2.3,101.73020957352,260348782.0
"Tartas, empanadas y pastas",2019-12-31,318079.8,2019-12,46662.257115827,2.1,97.332409441439,236856871.0
"Tartas, empanadas y pastas",2020-01-31,6071232.0,2020-01,48749.000928364,2.5,97.947929134594,217084170.0
"Tartas, empanadas y pastas",2020-02-29,246884.18,2020-02,48749.000928364,2.7,100.55233929216,300723448.0
"Tartas, empanadas y pastas",2020-03-31,355634.0,2020-03,48749.000928364,3.0,110.3066682996,279472929.0
"Tartas, empanadas y pastas",2020-04-30,201033.6,2020-04,47148.319246181,3.5,100.08487374904,1546398216.0
"Tartas, empanadas y pastas",2020-05-31,244011.0,2020-05,47148.319246181,3.9,96.253208391708,145874012.0
"Tartas, empanadas y pastas",2020-06-30,199192.0,2020-06,47148.319246181,3.7,102.32912664174,189046478.0
"Tartas, empanadas y pastas",2020-07-31,221615.0,2020-07,41155.094344207,3.4,88.509044863643,103724495.0
"Tartas, empanadas y pastas",2020-08-31,283109.0,2020-08,41155.094344207,2.8,87.004288894657,90185329.0
"Tartas, empanadas y pastas",2020-09-30,278896.0,2020-09,41155.094344207,2.6,85.189006250569,86058655.0
"Tartas, empanadas y pastas",2020-10-31,261159.9,2020-10,42145.390546874,2.5,84.992680522664,84717116.0
"Tartas, empanadas y pastas",2020-11-30,372400.0,2020-11,42145.390546874,2.4,90.112898414487,99647389.0
"Tartas, empanadas y pastas",2020-12-31,168344.0,2020-12,42145.390546874,3.1,91.869922182173,132688734.0
"Tartas, empanadas y pastas",2021-01-31,2885168.4,2021-01,48666.060874743,3.0,96.372276168681,118439512.0
"Tartas, empanadas y pastas",2021-02-28,215814.0,2021-02,48666.060874743,2.7,101.34055587061,227387445.0
"Tartas, empanadas y pastas",2021-03-31,284500.0,2021-03,48666.060874743,3.0,110.56871004506,150714398.0
"Tartas, empanadas y pastas",2021-04-30,249346.0,2021-04,47096.204723944,3.1,95.967775620426,1520370480.0
"Tartas, empanadas y pastas",2021-05-31,54592.0,2021-05,47096.204723944,2.8,93.568701011258,109173446.0
"Tartas, empanadas y pastas",2021-06-30,4253.9,2021-06,47096.204723944,2.9,108.80060587817,142938954.0
"Tartas, empanadas y pastas",2021-07-31,4619.48,2021-07,48844.125436825,3.3,102.22713364104,115475748.0
"Tartas, empanadas y pastas",2021-08-31,14619.880000000001,2021-08,48844.125436825,3.6,103.99662890833,23179544.0
"Tartas, empanadas y pastas",2021-09-30,54990.43,2021-09,48844.125436825,3.8,103.18575284539,8079439.0
"Tartas, empanadas y pastas",2021-10-31,18909.0,2021-10,49357.624596139,4.5,100.46477396593,6904737.0
"Tartas, empanadas y pastas",2021-11-30,15471.0,2021-11,49357.624596139,4.8,106.85588103332,21492814.0
"Tartas, empanadas y pastas",2021-12-31,29776.0,2021-12,49357.624596139,5.3,105.34168813308,66517620.0
"Tartas, empanadas y pastas",2022-01-31,85776.0,2022-01,54840.3940633,6.0,110.2115035277,30066142.0
"Tartas, empanadas y pastas",2022-02-28,9453.585,2022-02,54840.3940633,6.7,116.01785446757,40417710.0
"Tartas, empanadas y pastas",2022-03-31,16717.0,2022-03,54840.3940633,7.2,121.16430704495,49102722.0
"Tartas, empanadas y pastas",2022-04-30,18334.0,2022-04,50613.150895956,7.7,104.38778446389,167846136.0
"Tartas, empanadas y pastas",2022-05-31,33667.0,2022-05,50613.150895956,7.8,100.09164807164,9489759.0
"Tartas, empanadas y pastas",2022-06-30,17582.0,2022-06,50613.150895956,9.4,116.1362065258,24547596.0
"Tartas, empanadas y pastas",2022-07-31,1127797.0,2022-07,51360.885368268,10.5,108.32134465825,41966176.0
"Tartas, empanadas y pastas",2022-08-31,36999.0,2022-08,51360.885368268,11.5,110.3215943683,84554822.0
"Tartas, empanadas y pastas",2022-09-30,122765.16666,2022-09,51360.885368268,12.5,106.70932206768,46330630.0
"Tartas, empanadas y pastas",2022-10-31,34437.0,2022-10,49459.581707941,13.1,100.85570464127,33269237.0
"Tartas, empanadas y pastas",2022-11-30,28341.0,2022-11,49459.581707941,14.1,107.71011509726,77804424.0
"Tartas, empanadas y pastas",2022-12-31,39766.5,2022-12,49459.581707941,13.7,104.74238408373,212778233.0
"Tartas, empanadas y pastas",2023-01-31,70026.0,2023-01,53588.913914029,12.8,108.59795397108,91041686.0
"Tartas, empanadas y pastas",2023-02-28,3955.0,2023-02,53588.913914029,13.3,112.15529652127,117572800.0
"Tartas, empanadas y pastas",2023-03-31,10138.0,2023-03,53588.913914029,12.8,118.71274948991,114505396.0
"Tartas, empanadas y pastas",2023-04-30,12112.0,2023-04,50291.861394613,12.3,104.77327968918,163541370.0
"Tartas, empanadas y pastas",2023-05-31,32829.0,2023-05,50291.861394613,11.9,99.822361408901,12139226.0
"Tartas, empanadas y pastas",2023-06-30,10157.0,2023-06,50291.861394613,11.1,113.98474750021,38752999.0
Tentempiés,2013-01-31,679440.0,2013-01,43591.2289898859,2.9,89.847446247651,24988993.0
Tentempiés,2013-02-28,5918.0,2013-02,43591.2289898859,2.1,91.596476733005,0.0
Tentempiés,2013-03-31,5857.0,2013-03,43591.2289898859,1.5,94.690431285772,38853.0
Tentempiés,2013-04-30,21365.738,2013-04,41321.580759714,1.6,86.585344235856,556852764.0
Tentempiés,2013-05-31,9906.243,2013-05,41321.580759714,1.3,82.262492545453,10185137.0
Tentempiés,2013-06-30,8139.0,2013-06,41321.580759714,1.5,92.909133250737,9507066.0
Tentempiés,2013-07-31,20336.0,2013-07,42735.663530314,1.0,91.412867395764,29759521.0
Tentempiés,2013-08-31,58427.75,2013-08,42735.663530314,0.9,90.693410273367,22332105.0
Tentempiés,2013-09-30,8114.25,2013-09,42735.663530314,1.9,88.608385040724,9342538.0
Tentempiés,2013-10-31,10669.0,2013-10,41002.549935328,2.2,85.551891607757,14106040.0
Tentempiés,2013-11-30,17835.5,2013-11,41002.549935328,2.2,88.915053955516,31630804.0
Tentempiés,2013-12-31,37801.0,2013-12,41002.549935328,2.0,85.269081891005,12524594.0
Tentempiés,2014-01-31,98838.0,2014-01,44804.091313531,1.5,92.364560602323,24573898.0
Tentempiés,2014-02-28,7341.469,2014-02,44804.091313531,2.4,94.479713559932,17736446.0
Tentempiés,2014-03-31,75354.0,2014-03,44804.091313531,3.0,96.973115483759,20262483.0
Tentempiés,2014-04-30,6666.964,2014-04,42332.208534154,2.8,88.071444078236,192021456.0
Tentempiés,2014-05-31,8041.0,2014-05,42332.208534154,3.2,84.817963581773,11181166.0
Tentempiés,2014-06-30,6528.75,2014-06,42332.208534154,3.5,95.269516489087,291904028.0
Tentempiés,2014-07-31,25221.0,2014-07,43459.588462873,4.3,92.842851105848,15678732.0
Tentempiés,2014-08-31,27172.172,2014-08,43459.588462873,4.7,92.51740531676,13888383.0
Tentempiés,2014-09-30,9604.28037910136,2014-09,43459.588462873,4.3,89.940203669474,16554779.0
Tentempiés,2014-10-31,12862.595,2014-10,41541.380137926,4.5,86.17001408185,26696519.0
Tentempiés,2014-11-30,10634.75,2014-11,41541.380137926,4.5,89.569911320642,63888308.0
Tentempiés,2014-12-31,30780.15,2014-12,41541.380137926,4.9,87.409392603617,7667086.0
Tentempiés,2015-01-31,74136.0,2015-01,45575.772450161,5.7,94.0243515223,14683507.0
Tentempiés,2015-02-28,17144.2,2015-02,45575.772450161,5.5,95.230293056978,14438249.0
Tentempiés,2015-03-31,5632.22,2015-03,45575.772450161,4.6,99.451060383857,28514341.0
Tentempiés,2015-04-30,4944.63,2015-04,43392.768614376,4.5,90.483052930854,114808596.0
Tentempiés,2015-05-31,12596.5,2015-05,43392.768614376,4.4,87.028068930296,7628271.0
Tentempiés,2015-06-30,6910.667,2015-06,43392.768614376,4.2,97.366059141437,8975209.0
Tentempiés,2015-07-31,26480.2,2015-07,44343.767069769,4.1,95.069917495666,10296641.0
Tentempiés,2015-08-31,9844.0,2015-08,44343.767069769,4.0,93.685525534001,14179079.0
Tentempiés,2015-09-30,11412.7,2015-09,44343.767069769,4.4,92.145962351853,17201095.0
Tentempiés,2015-10-31,10141.75,2015-10,42486.524814553,4.6,88.327076049303,22395550.0
Tentempiés,2015-11-30,75242.0,2015-11,42486.524814553,5.0,90.802610053762,22019071.0
Tentempiés,2015-12-31,38034.37,2015-12,42486.524814553,4.6,90.006774753033,21041189.0
Tentempiés,2016-01-31,125343.0,2016-01,46406.790258516,4.0,95.1359033635,22628286.0
Tentempiés,2016-02-29,7734.5,2016-02,46406.790258516,3.9,97.404224514212,40979323.0
Tentempiés,2016-03-31,19801.0,2016-03,46406.790258516,4.4,101.42976832782,34529314.0
Tentempiés,2016-04-30,7937.25,2016-04,44671.966443055,4.8,92.146497210017,232708164.0
Tentempiés,2016-05-31,14790.75,2016-05,44671.966443055,4.7,90.770193000667,18049722.0
Tentempiés,2016-06-30,16791.5,2016-06,44671.966443055,4.5,100.06373712349,17837464.0
Tentempiés,2016-07-31,41433.0,2016-07,44900.551739514,4.2,95.66527405303,13764753.0
Tentempiés,2016-08-31,43123.0,2016-08,44900.551739514,4.2,95.654335926939,33861672.0
Tentempiés,2016-09-30,13478.6,2016-09,44900.551739514,4.2,93.10882087912,22606351.0
Tentempiés,2016-10-31,13882.79,2016-10,43332.366271148,4.0,89.204478450289,26422798.0
Tentempiés,2016-11-30,33792.5,2016-11,43332.366271148,3.4,93.758177250714,31751127.0
Tentempiés,2016-12-31,60802.5,2016-12,43332.366271148,3.1,91.53189874046,19918799.0
Tentempiés,2017-01-31,119826.0,2017-01,46821.356029654,2.8,94.826515531425,21170275.0
Tentempiés,2017-02-28,8391.0,2017-02,46821.356029654,2.9,98.69539410651,38150773.0
Tentempiés,2017-03-31,10248.0,2017-03,46821.356029654,2.7,103.07410778893,41683263.0
Tentempiés,2017-04-30,45911.5,2017-04,44511.508101199,2.8,92.529437248277,321798120.0
Tentempiés,2017-05-31,13057.0,2017-05,44511.508101199,2.7,89.124489666138,10646578.0
Tentempiés,2017-06-30,14676.5896,2017-06,44511.508101199,2.7,100.31005601932,23389348.0
Tentempiés,2017-07-31,23091.0,2017-07,45204.894705136,2.7,95.307190185225,23428393.0
Tentempiés,2017-08-31,41747.3,2017-08,45204.894705136,2.6,96.940370552703,25390321.0
Tentempiés,2017-09-30,22011.5,2017-09,45204.894705136,1.7,94.108770532209,21411231.0
Tentempiés,2017-10-31,23834.1,2017-10,44140.710988855,1.7,90.921524202074,24146720.0
Tentempiés,2017-11-30,52805.9923,2017-11,44140.710988855,1.9,95.800976119456,35901410.0
Tentempiés,2017-12-31,73583.10905,2017-12,44140.710988855,1.5,92.892619697493,22273471.0
Tentempiés,2018-01-31,130404.0,2018-01,48309.261540149,1.9,98.075070997706,32495159.0
Tentempiés,2018-02-28,10207.3,2018-02,48309.261540149,1.9,102.21974233486,47815061.0
Tentempiés,2018-03-31,15020.5,2018-03,48309.261540149,2.3,105.72653659515,49317457.0
Tentempiés,2018-04-30,33050.75,2018-04,46465.233705193,2.2,96.55962095538,236962404.0
Tentempiés,2018-05-31,20861.25,2018-05,46465.233705193,2.0,92.639065395593,17086586.0
Tentempiés,2018-06-30,16200.9,2018-06,46465.233705193,1.8,105.1414275287,22684431.0
Tentempiés,2018-07-31,42987.68,2018-07,47664.205745694,1.9,101.78966356143,28622871.0
Tentempiés,2018-08-31,35318.0,2018-08,47664.205745694,2.0,101.66316063789,35733251.0
Tentempiés,2018-09-30,40945.0,2018-09,47664.205745694,2.5,98.482335240184,34509894.0
Tentempiés,2018-10-31,39537.5,2018-10,45240.100146512,2.7,93.864503164476,49917493.0
Tentempiés,2018-11-30,299494.15,2018-11,45240.100146512,2.6,98.265953970052,51185555.0
Tentempiés,2018-12-31,81709.05,2018-12,45240.100146512,3.1,94.448887618972,38841510.0
